Restaurant ID,Restaurant Name,Country,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Average Cost for two usd
100080,Chokhi Dhani,India,Jaipur,"Chokhi Dhani Village Resort, 12 Mile, Tonk Road, Jaipur","Chokhi Dhani Village Resort, Tonk Road","Chokhi Dhani Village Resort, Tonk Road, Jaipur",75.8369024098,26.7667997706,Rajasthani,1600.0,Indian Rupees(Rs.),1,0,0,expensive,4.2,green,Very Good,2190,19.2
103147,Meraaki Kitchen,India,Jaipur,"27, Madrampura, Civil Lines Metro Station, Opposite Pillar 88, Civil Lines, Jaipur",Civil Lines,"Civil Lines, Jaipur",75.7830423117,26.9101819427,Asian,1500.0,Indian Rupees(Rs.),1,1,0,expensive,4.7,darkgreen,Excellent,1486,18.0
100756,Agarwal Sweets & Caterers,India,Jaipur,"Crown Square, Gandhi Path, Vaishali Nagar, Jaipur","Crown Square, Vaishali Nagar","Crown Square, Vaishali Nagar, Jaipur",75.7448027283,26.9049865961,Mithai,500.0,Indian Rupees(Rs.),1,1,1,normal,4.2,green,Very Good,1216,6.0
18641944,Chowk,India,Jaipur,"The Fort, P-20, Lal Bahadur, S.L Marg, Malviya Nagar, Jaipur","Fort, Malviya Nagar","Fort, Malviya Nagar, Jaipur",75.7993648946,26.8499270159,North Indian,800.0,Indian Rupees(Rs.),1,1,0,normal,4.8,darkgreen,Excellent,1929,9.6
18641946,Sultanat,India,Jaipur,"The Fort, P-20, Lal Bahadur, S.L Marg, Malviya Nagar, Jaipur","Fort, Malviya Nagar","Fort, Malviya Nagar, Jaipur",75.7993870229,26.8499644072,Cafe,1200.0,Indian Rupees(Rs.),1,1,0,expensive,4.6,darkgreen,Excellent,1995,14.4
102682,Sethi Tikka Kabab Curry,India,Jaipur,"Gold Souk Building, Near Jawahar Circle, Malviya Nagar, Jaipur","Gold Souk Building, Malviya Nagar","Gold Souk Building, Malviya Nagar, Jaipur",75.8085400611,26.8408396534,North Indian,600.0,Indian Rupees(Rs.),1,1,1,normal,4.1,green,Very Good,1235,7.2
18526535,Fumo Attico,India,Jaipur,"8th Floor, ARG Corporate Park, Ajmer Road, Gopalbari, Jaipur",Gopalbari,"Gopalbari, Jaipur",75.7938368618,26.9147686697,Italian,1200.0,Indian Rupees(Rs.),1,1,0,expensive,4.3,green,Very Good,872,14.4
102881,Burger King,India,Jaipur,"GT Central Mall, Malviya Nagar, Jaipur","GT Central, Malviya Nagar","GT Central, Malviya Nagar, Jaipur",75.8061136678,26.8562504659,Burger,500.0,Indian Rupees(Rs.),1,1,1,normal,3.9,lightgreen,Good,1233,6.0
102215,Monarch Restaurant - Holiday Inn Jaipur City Centre,India,Jaipur,"Holiday Inn Jaipur City Centre, Commercial Plot 1, Sardar Patel Road, Bais Godam, Jaipur","Holiday Inn Jaipur City Centre, Bais Godam","Holiday Inn Jaipur City Centre, Bais Godam, Jaipur",75.7931065,26.9028235,North Indian,1900.0,Indian Rupees(Rs.),0,0,0,expensive,4.6,darkgreen,Excellent,959,22.8
18209498,Zolocrust - Hotel Clarks Amer,India,Jaipur,"Hotel Clarks Amer, Jawaharlal Nehru Marg, Near Malviya Nagar, Jaipur","Hotel Clarks Amer, Malviya Nagar","Hotel Clarks Amer, Malviya Nagar, Jaipur",75.802189596,26.8460735464,Italian,2500.0,Indian Rupees(Rs.),1,1,1,gourmet,4.9,darkgreen,Excellent,1127,30.0
102795,Café Bae,India,Jaipur,"Hotel Las Vegas, A1, 21 Sehkar Marg, Bais Godam, Jaipur","Hotel Las Vegas, Bais Godam","Hotel Las Vegas, Bais Godam, Jaipur",75.7930234,26.899776,Cafe,1200.0,Indian Rupees(Rs.),0,1,1,expensive,4.6,darkgreen,Excellent,1247,14.4
100168,Laxmi Mishthan Bhandar,India,Jaipur,"Number 98, 99, Johari Bazar Road, Bapu Bazar, Biseswarji, Jaipur","Johari Bazaar, Pink City","Johari Bazaar, Pink City, Jaipur",75.825785324,26.9195244142,North Indian,1000.0,Indian Rupees(Rs.),1,1,1,expensive,3.3,orange,Average,1653,12.0
18868487,Vegetrainian,India,Jaipur,"B 46, Lal Kothi Scheme, Sahkar Marg, Lal Kothi, Jaipur",Lal Kothi,"Lal Kothi, Jaipur",75.794582516,26.8902402804,North Indian,600.0,Indian Rupees(Rs.),1,0,0,normal,4.5,darkgreen,Excellent,366,7.2
103090,O2 The Plant Cafe,India,Jaipur,"C 29, 4th Floor, Pankaj Singhvi Marg, Lal Kothi, Jaipur",Lal Kothi,"Lal Kothi, Jaipur",75.8020072058,26.8911220995,Continental,700.0,Indian Rupees(Rs.),1,1,0,normal,4.3,green,Very Good,736,8.4
102478,Mahadev Dhaba,India,Jaipur,"14 A, Kardhani Shopping Centre, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.8134692907,26.8548449198,North Indian,300.0,Indian Rupees(Rs.),1,1,0,cheap,3.4,orange,Average,1598,3.6
18541958,TeaQuila - A Fashion Cafe,India,Jaipur,"32, Girdhar Marg, Sunder Nagar, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.8057103306,26.8476464191,Continental,800.0,Indian Rupees(Rs.),1,1,1,normal,3.9,lightgreen,Good,745,9.6
102531,Cafe LazyMojo,India,Jaipur,"H 1, Lal Bahadur Nagar, S.L Marg, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.8006007224,26.8496488238,Cafe,800.0,Indian Rupees(Rs.),1,1,1,normal,4.4,green,Very Good,1845,9.6
18454563,Beerlicious,India,Jaipur,"Plot 34/35, Mahalaxmi Tower, Moji Colony, Calgary Road, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.8081363887,26.8594189379,Finger Food,1500.0,Indian Rupees(Rs.),1,1,0,expensive,4.1,green,Very Good,883,18.0
18471447,Coffee Culture,India,Jaipur,"H 12 & 13, Lal Bahadur Nagar, Main SL Marg, Opposite Genpact, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.8020725846,26.8492871731,Cafe,600.0,Indian Rupees(Rs.),0,1,1,normal,4.1,green,Very Good,1188,7.2
102534,GVD Soni's Cafe,India,Jaipur,"Shop 2, Shopping Centre, Mahesh Marg, D-Block, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.8069441468,26.8530711369,Cafe,450.0,Indian Rupees(Rs.),1,0,0,cheap,4.1,green,Very Good,1416,5.4
100676,Hotel Mini Mahal,India,Jaipur,"2, Durga Vatika, Near Trimurti Appartment, Model Town, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.8216037601,26.8447369762,North Indian,350.0,Indian Rupees(Rs.),1,1,1,cheap,4.1,green,Very Good,1540,4.2
101736,Kanha,India,Jaipur,"Plot no. 30-31-32, Kalyan Colony, Opposite Gaurav Towers, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.8081997558,26.854534435,North Indian,500.0,Indian Rupees(Rs.),1,1,1,normal,4.1,green,Very Good,1266,6.0
18601537,Reza,India,Jaipur,"5th Floor, Shivam Business Centre, Calgiri Road, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.8099099994,26.8587223184,Modern Indian,1350.0,Indian Rupees(Rs.),1,1,0,expensive,4.4,green,Very Good,1264,16.2
18624788,SkyWaltz Café,India,Jaipur,"F-07,08, Lal Bahadur Nagar, S L Marg, Near Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.8008106053,26.8491782888,Cafe,700.0,Indian Rupees(Rs.),0,1,0,normal,4.0,green,Very Good,678,8.4
103152,Tea Connect Cafe,India,Jaipur,"B-16, D-Block, Sector 4, Giridhar Marg, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.8042455092,26.8481956331,Fast Food,500.0,Indian Rupees(Rs.),1,1,1,normal,4.1,green,Very Good,645,6.0
18578663,Masala Ministry,India,Jaipur,"Man Upasna Mall, Chomu House, C Scheme, Jaipur","Man Upasana Mall, C Scheme","Man Upasana Mall, C Scheme, Jaipur",75.7973666489,26.9119249329,North Indian,1100.0,Indian Rupees(Rs.),1,1,0,expensive,4.5,darkgreen,Excellent,945,13.200000000000001
103065,WTF,India,Jaipur,"301, Man Upasna Mall, Chomu House, C Scheme, Jaipur","Man Upasana Mall, C Scheme","Man Upasana Mall, C Scheme, Jaipur",75.7973757014,26.911915067,Italian,1500.0,Indian Rupees(Rs.),1,0,0,expensive,4.3,green,Very Good,1428,18.0
100200,Mahadev Hotel Tandoor Dhaba,India,Jaipur,"Vijay Path, Agarwal Farm, Mansarovar, Jaipur",Mansarovar,"Mansarovar, Jaipur",75.7703752443,26.8480275189,North Indian,400.0,Indian Rupees(Rs.),1,1,1,cheap,3.8,lightgreen,Good,2878,4.8
18725666,Romino's Pizza,India,Jaipur,"1st Floor, 90/12, Madhyam Marg, Near Patel Chowk, Mansarovar, Jaipur",Mansarovar,"Mansarovar, Jaipur",75.7676870003,26.8518680595,Pizza,600.0,Indian Rupees(Rs.),1,1,1,normal,3.9,lightgreen,Good,741,7.2
18467090,Manuhaar,India,Jaipur,"32-33, Gurjar Ki Thadi, Gopalpura Byepass, Near Mansarovar, Jaipur",Mansarovar,"Mansarovar, Jaipur",75.7673436776,26.8801289209,Mithai,300.0,Indian Rupees(Rs.),1,1,1,cheap,4.0,green,Very Good,837,3.6
100124,Handi Restaurant,India,Jaipur,"Maya Mansion, Opposite GPO, MI Road, Jaipur","Maya Mansion, MI Road","Maya Mansion, MI Road, Jaipur",75.8040456846,26.9168509021,North Indian,1000.0,Indian Rupees(Rs.),1,1,0,expensive,3.7,lightgreen,Good,1258,12.0
18748726,The Night Jar,India,Jaipur,"3rd Floor, Leisure Inn Grand Chanakya, Panch Batti, MI Road, Jaipur",MI Road,"MI Road, Jaipur",75.8079318702,26.9167298257,North Indian,1600.0,Indian Rupees(Rs.),1,0,0,expensive,4.7,darkgreen,Excellent,851,19.2
102005,Topaz Restaurant,India,Jaipur,"Hotel Natraj, Between Ganpati Plaza - Polo Victory, Jaipur, MI Road, Jaipur",MI Road,"MI Road, Jaipur",75.7980023324,26.9206185538,North Indian,800.0,Indian Rupees(Rs.),0,1,0,normal,4.4,green,Very Good,757,9.6
18512966,Farzi Cafe,India,Jaipur,"Radisson Jaipur City Center, Khasa Kothi Circle, MI Road, Jaipur","Radisson Jaipur City Center, MI Road","Radisson Jaipur City Center, MI Road, Jaipur",75.7946928218,26.9197288935,Modern Indian,2000.0,Indian Rupees(Rs.),1,0,0,gourmet,4.6,darkgreen,Excellent,962,24.0
101061,Marky Momos,India,Jaipur,"304/4, Raja Park, Jaipur",Raja Park,"Raja Park, Jaipur",75.8260129765,26.8941909198,Chinese,500.0,Indian Rupees(Rs.),1,1,0,normal,4.2,green,Very Good,1630,6.0
18641794,Shankar Samosa,India,Jaipur,"110/111, Street 1, Near Vedic Kanya PG College, Gurunanak Pura, Raja Park, Jaipur",Raja Park,"Raja Park, Jaipur",75.8250782266,26.8964547306,Street Food,50.0,Indian Rupees(Rs.),1,1,1,cheap,4.3,green,Very Good,727,0.6
100611,M.M. Khan Hotel,India,Jaipur,"115, Ramganj Bazaar, Pink City, Jaipur","Ramganj Bazaar, Pink City","Ramganj Bazaar, Pink City, Jaipur",75.8312878758,26.9218953357,North Indian,350.0,Indian Rupees(Rs.),1,1,0,cheap,4.0,green,Very Good,1774,4.2
100150,Kanha,India,Jaipur,"Arya Square, Near Subhash Nagar Shopping Complex, Shastri Nagar, Jaipur",Shastri Nagar,"Shastri Nagar, Jaipur",75.7943914086,26.9353331034,Mithai,500.0,Indian Rupees(Rs.),1,1,1,normal,4.0,green,Very Good,852,6.0
101224,Chhabra's Pure Veg,India,Jaipur,"592, A Main Kings Road, Nirman Nagar, Shyam Nagar, Jaipur",Shyam Nagar,"Shyam Nagar, Jaipur",75.751141794,26.8886533475,North Indian,650.0,Indian Rupees(Rs.),1,1,1,normal,4.0,green,Very Good,931,7.8
100489,Muhammadi Palace,India,Jaipur,"76 & 77, Khetari House Road, Outside Chandpole, Sindhi Camp, Jaipur",Sindhi Camp,"Sindhi Camp, Jaipur",75.8090858907,26.9278632246,North Indian,350.0,Indian Rupees(Rs.),1,1,1,cheap,3.8,lightgreen,Good,2315,4.2
102439,Muhammadi Palace,India,Jaipur,"1307, Opposite Metro Station, Chandpole Gate, Sindhi Camp, Jaipur",Sindhi Camp,"Sindhi Camp, Jaipur",75.8087680489,26.9271347429,North Indian,450.0,Indian Rupees(Rs.),1,1,1,cheap,3.9,lightgreen,Good,2457,5.4
100910,Rawat Mishthan Bhandar,India,Jaipur,"Opposite Polovictory Cinema, Station Road, Sindhi Camp, Jaipur",Sindhi Camp,"Sindhi Camp, Jaipur",75.7967913151,26.9213632204,Mithai,750.0,Indian Rupees(Rs.),1,1,1,normal,4.1,green,Very Good,2184,9.0
18733012,Fat Lulu's,India,Jaipur,"A-5, Ground Floor 1-1, Suryavanshi Pearl, Chomu House, Sardar Patal Marg, C Scheme, Jaipur","Suryavanshi Pearl, C Scheme","Suryavanshi Pearl, C Scheme, Jaipur",75.7954475284,26.91090874,Continental,1300.0,Indian Rupees(Rs.),0,1,1,expensive,4.3,green,Very Good,669,15.6
100306,Skyfall By Replay,India,Jaipur,"SB 57, 5th Floor, Ridhi Tower, Opposite SMS Stadium, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",75.8068837971,26.8923017348,North Indian,1500.0,Indian Rupees(Rs.),1,0,0,expensive,4.7,darkgreen,Excellent,3292,18.0
18459887,Bikanervala,India,Jaipur,"Shop 5-8, Ground Floor & Shop F4 - F8, First Floor, Jaipur Centre Mall, Ashram Marg, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",75.7941966131,26.8395102013,Mithai,500.0,Indian Rupees(Rs.),1,1,1,normal,3.8,lightgreen,Good,610,6.0
18247046,Vitthal's Kitchen,India,Jaipur,"29-A, Opposite Laxmi Mandir Cinema, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",75.7980211079,26.8810443123,North Indian,300.0,Indian Rupees(Rs.),1,1,1,cheap,3.9,lightgreen,Good,906,3.6
18557371,Asteria,India,Jaipur,"7th Floor, Jaipur Centre, B2 Bypass, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",75.7947300375,26.8393914353,North Indian,1500.0,Indian Rupees(Rs.),1,0,0,expensive,4.4,green,Very Good,1497,18.0
18601532,Kafka,India,Jaipur,"5th Floor, Krishna Enclave, Opposite Sawai Mansingh Stadium, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",75.8078178763,26.8934218537,Continental,1500.0,Indian Rupees(Rs.),1,0,0,expensive,4.1,green,Very Good,756,18.0
100149,Kanha,India,Jaipur,"J 6, Himmat Nagar, Near Gopalpura Flyover, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",75.796658881,26.8646047151,North Indian,500.0,Indian Rupees(Rs.),1,1,1,normal,4.0,green,Very Good,1475,6.0
18709464,Love Over Coffee,India,Jaipur,"S-7, Lakhanpuri, Opposite Clarion Bella Casa, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",75.7936323434,26.8402766425,Cafe,450.0,Indian Rupees(Rs.),0,1,1,cheap,4.3,green,Very Good,473,5.4
18653959,Nazara,India,Jaipur,"SB 154, 9th Floor, Ganga Heights, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",75.8036034554,26.8882568351,Italian,800.0,Indian Rupees(Rs.),1,0,0,normal,4.4,green,Very Good,369,9.6
102857,So Hi Kebabs & Curries Company,India,Jaipur,"Jaipur Centre, B2 Bypass, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",75.7944634929,26.8394366083,North Indian,1200.0,Indian Rupees(Rs.),1,1,0,expensive,4.3,green,Very Good,945,14.4
18688513,Stardust,India,Jaipur,"Terrace Floor, Signature Tower, Behind Apex Bank, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",75.7995137572,26.8832270469,North Indian,1500.0,Indian Rupees(Rs.),1,0,0,expensive,4.3,green,Very Good,713,18.0
103179,Burger King,India,Jaipur,"Triton Mall, Jhotwara, Jaipur","Triton Mall, Jhotwara","Triton Mall, Jhotwara, Jaipur",75.7704402879,26.9412566436,Burger,500.0,Indian Rupees(Rs.),1,1,1,normal,3.8,lightgreen,Good,1118,6.0
103116,"Brown Sugar - Restaurant, Cafe, Bakery",India,Jaipur,"Near JKJ Jewellers, Amrapali Marg, Amrapali Circle, Vaishali Nagar, Jaipur",Vaishali Nagar,"Vaishali Nagar, Jaipur",75.7464848086,26.9118211913,Cafe,600.0,Indian Rupees(Rs.),1,1,0,normal,4.2,green,Very Good,629,7.2
100148,Kanha,India,Jaipur,"Queens Road, Vaishali Nagar, Jaipur",Vaishali Nagar,"Vaishali Nagar, Jaipur",75.7531440631,26.9033849209,North Indian,500.0,Indian Rupees(Rs.),1,1,1,normal,4.0,green,Very Good,1449,6.0
18479216,Quyu's Cafe,India,Jaipur,"160, Rathore Nagar, Amrapali Marg, Vaishali Nagar, Jaipur",Vaishali Nagar,"Vaishali Nagar, Jaipur",75.7504098862,26.911455255,Cafe,500.0,Indian Rupees(Rs.),1,1,1,normal,4.3,green,Very Good,628,6.0
18608532,TGIB : The Grand Indian Buffet,India,Jaipur,"5th Floor, Omkaram Tower, D 245, 246 Amrapali Marg Hanuman Nagar D - Block, Vaishali Nagar, Jaipur",Vaishali Nagar,"Vaishali Nagar, Jaipur",75.7491123676,26.9117063879,North Indian,1000.0,Indian Rupees(Rs.),0,1,1,expensive,4.1,green,Very Good,680,12.0
102196,Domino's Pizza,India,Jaipur,"G 11-14 & G 87-90, Ground Floor, Alankar Plaza, Central Spine, Vidyadhar Nagar, Jaipur",Vidhyadhar Nagar,"Vidhyadhar Nagar, Jaipur",75.77785,26.9573,Pizza,700.0,Indian Rupees(Rs.),1,0,0,normal,3.6,lightgreen,Good,1664,8.4
102066,Rasoi Restaurant,India,Jaipur,"G 5, Shubham Apartment, RTO Office Road, Central Spine, Vidhyadhar Nagar, Jaipur",Vidhyadhar Nagar,"Vidhyadhar Nagar, Jaipur",75.7782146707,26.9575736126,North Indian,250.0,Indian Rupees(Rs.),1,1,1,cheap,4.0,green,Very Good,599,3.0
100242,Shree Agarwal Caterers,India,Jaipur,"1/39, Vidhyadhar Nagar, Jaipur",Vidhyadhar Nagar,"Vidhyadhar Nagar, Jaipur",75.777314119,26.9530011784,Bakery,300.0,Indian Rupees(Rs.),1,1,1,cheap,4.3,green,Very Good,1402,3.6
102497,Kebabs & Curries Company,India,Jaipur,"World Trade Park, JLN Marg, Malviya Nagar, Jaipur","World Trade Park, Malviya Nagar","World Trade Park, Malviya Nagar, Jaipur",75.8051078394,26.8531761288,North Indian,800.0,Indian Rupees(Rs.),1,1,0,normal,4.8,darkgreen,Excellent,1732,9.6
101803,KFC,India,Jaipur,"Food Court, 3rd Floor, World Trade Park, JLN Marg, Malviya Nagar, Jaipur","World Trade Park, Malviya Nagar","World Trade Park, Malviya Nagar, Jaipur",75.8051651716,26.8534351684,Burger,400.0,Indian Rupees(Rs.),1,1,1,cheap,3.9,lightgreen,Good,875,4.8
18503663,Busy Beans,India,Kanpur,"Shop 16, Lower Ground Floor, 7/119, Radiance Town, Arya Nagar, Kanpur",Arya Nagar,"Arya Nagar, Kanpur",80.3196273744,26.4833169061,Fast Food,250.0,Indian Rupees(Rs.),1,1,0,cheap,4.8,darkgreen,Excellent,300,3.0
2300065,Gyan Vaishnav,India,Kanpur,"Gumti 5,Kaushal Puri, Ashok Nagar, Kanpur",Ashok Nagar,"Ashok Nagar, Kanpur",80.3155668452,26.4692461536,North Indian,200.0,Indian Rupees(Rs.),1,0,0,cheap,4.4,green,Very Good,580,2.4
18377936,Liquid,India,Kanpur,"The Terrace, Ratan Zone, Coca-Cola Crossing, Ashok Nagar, Kanpur",Ashok Nagar,"Ashok Nagar, Kanpur",80.31229,26.468004,Finger Food,1000.0,Indian Rupees(Rs.),1,1,0,expensive,4.0,green,Very Good,285,12.0
2301845,Mi Casa,India,Kanpur,"111/83B, Near Fatima Convent School, Ashok Nagar, Kanpur",Ashok Nagar,"Ashok Nagar, Kanpur",80.3143467,26.4733482,Continental,500.0,Indian Rupees(Rs.),1,1,0,normal,4.4,green,Very Good,141,6.0
2300179,Talk Of The Town,India,Kanpur,"118/164, Kaushal Puri, Gumti 5, Ashok Nagar, Kanpur",Ashok Nagar,"Ashok Nagar, Kanpur",80.3156312183,26.4682197031,Chinese,350.0,Indian Rupees(Rs.),1,1,1,normal,4.4,green,Very Good,604,4.2
2300674,The Mill,India,Kanpur,"NRI City, Mainawati Marg, Azad Nagar, Kanpur",Azad Nagar,"Azad Nagar, Kanpur",80.288753,26.509155,Continental,1400.0,Indian Rupees(Rs.),1,1,1,expensive,4.1,green,Very Good,181,16.8
18811222,Chauuan Pandit Paties,India,Kanpur,"19 - A, Sabzi Mandi Main Road, Barra 2, Barra, Kanpur",Barra,"Barra, Kanpur",80.301031,26.4393,Fast Food,100.0,Indian Rupees(Rs.),1,1,0,cheap,4.5,darkgreen,Excellent,419,1.2
2300842,Hot Pizza Ace,India,Kanpur,"ME1, Subji Mandi Road, Hemat Vihar, Barra 2, Barra World Bank, Barra, Subji, Mandi Road, Kanpur",Barra,"Barra, Kanpur",80.2997518703,26.4317858895,Pizza,400.0,Indian Rupees(Rs.),1,1,1,normal,4.0,green,Very Good,472,4.8
18255045,Ajmeri Darbar,India,Kanpur,"105/655, Qasim Ganj, Deputy Ka Parao, Near Chamanganj, Chamanganj, Kanpur",Chamanganj,"Chamanganj, Kanpur",80.3376249969,26.4646618708,Awadhi,400.0,Indian Rupees(Rs.),1,1,0,normal,3.9,lightgreen,Good,360,4.8
2300398,Jai Siyaram Hotel,India,Kanpur,"Collector Ganj, Chauraha, Near Kanpur Cinema, Ghantaghar, Kanpur",Ghantaghar,"Ghantaghar, Kanpur",80.3495534509,26.4574984509,North Indian,400.0,Indian Rupees(Rs.),1,1,1,normal,4.0,green,Very Good,240,4.8
18947385,Sweet Affairs,India,Kanpur,"8, 9, 10, Block-6, Near Gandhi Smarak Market, Govindpuri, Kanpur",Govindpuri,"Govindpuri, Kanpur",80.3026428,26.4473808,Chinese,600.0,Indian Rupees(Rs.),1,1,1,normal,4.2,green,Very Good,43,7.2
2300727,NH 91,India,Kanpur,"NH 91 purani chungi, Ramadevi-IIT Expressway, IIT Kanpur, Kanpur",IIT Kanpur,"IIT Kanpur, Kanpur",80.2400925,26.5173008,North Indian,550.0,Indian Rupees(Rs.),1,1,0,normal,3.7,lightgreen,Good,281,6.6000000000000005
2301443,The Pizza King,India,Kanpur,"Shop 7 & 8, Raghupad Complex, Kalyanpur, Near Indira Nagar, IIT Kanpur, Kanpur",IIT Kanpur,"IIT Kanpur, Kanpur",80.2498892695,26.4960467752,Pizza,450.0,Indian Rupees(Rs.),1,1,1,normal,4.1,green,Very Good,253,5.4
2300492,Baba Food Court,India,Kanpur,"150 Feet Road, New Chungi, Infront of Water Tank, Near Byepass, Jajmau, Kanpur",Jajmau,"Jajmau, Kanpur",80.401546,26.429692,Mughlai,450.0,Indian Rupees(Rs.),1,1,0,normal,4.1,green,Very Good,352,5.4
18695064,Yappy Cafe,India,Kanpur,"Hotel Royal Inn, Sarvodaya Nagar, Moti Vihar Society, Near Rave Moti Mall, Opposite Angel Eye Hospital, Moti Mill Area, Sarvodaya Nagar, Kakadeo",Kakadeo,"Kakadeo, Kanpur",80.2978412,26.4804084,North Indian,650.0,Indian Rupees(Rs.),0,1,1,normal,3.9,lightgreen,Good,172,7.8
2301603,R S Bhojnalay,India,Kanpur,"117/933 Avon Market, Kakadeo, Kanpur",Kakadeo,"Kakadeo, Kanpur",80.293961,26.475843,Indian,300.0,Indian Rupees(Rs.),1,1,1,cheap,4.0,green,Very Good,277,3.6
2300502,Silver Spoons,India,Kanpur,"117/N/64, Kakadeo, Kanpur",Kakadeo,"Kakadeo, Kanpur",80.294906795,26.4764820696,Bakery,700.0,Indian Rupees(Rs.),1,1,1,normal,4.2,green,Very Good,422,8.4
2300851,Tandoori Nights,India,Kanpur,"117 P 512 Chapera Pulia, Hitkari Nagar, Tulsi Nagar, Navin Nagar, Kakadeo, Kanpur",Kakadeo,"Kakadeo, Kanpur",80.2867797017,26.4814731158,North Indian,400.0,Indian Rupees(Rs.),1,1,0,normal,4.0,green,Very Good,279,4.8
2301415,Bakista,India,Kanpur,"133/5 N Block, Kidwai Nagar, Kanpur",Kidwai Nagar,"Kidwai Nagar, Kanpur",80.323634,26.433118,Bakery,400.0,Indian Rupees(Rs.),1,1,1,normal,4.6,darkgreen,Excellent,207,4.8
18695107,Tripund Food Cafe,India,Kanpur,"128/76, K Block, Near Mikky House, Kidwai Nagar, Kanpur",Kidwai Nagar,"Kidwai Nagar, Kanpur",80.323199,26.424124,Cafe,500.0,Indian Rupees(Rs.),1,1,1,normal,4.5,darkgreen,Excellent,527,6.0
2301075,Cawnpore Kitchen,India,Kanpur,"The R.S. Palace, 127/26, W Block, Keshav Nagar, Hamirpur Road, Kidwai Nagar, Kanpur",Kidwai Nagar,"Kidwai Nagar, Kanpur",80.3199673444,26.425812398,North Indian,1000.0,Indian Rupees(Rs.),1,1,1,expensive,3.9,lightgreen,Good,168,12.0
2300984,Foodoo Pizza,India,Kanpur,"128/98 F, Block F, Kidwainagar Road, Kidwai Nagar, Kanpur",Kidwai Nagar,"Kidwai Nagar, Kanpur",80.3301272169,26.4353420356,Fast Food,400.0,Indian Rupees(Rs.),1,1,1,normal,3.8,lightgreen,Good,399,4.8
2300093,Veggie HUB,India,Kanpur,"128/9, Y Block, Near Alankar Guest House, Kidwai Nagar, Kanpur",Kidwai Nagar,"Kidwai Nagar, Kanpur",80.3215240315,26.4233143444,South Indian,400.0,Indian Rupees(Rs.),1,1,1,normal,3.5,lightgreen,Good,302,4.8
2301400,Baba Biryani,India,Kanpur,"South X Mall, Kidwai Nagar, Kanpur",Kidwai Nagar,"Kidwai Nagar, Kanpur",80.335824,26.438069,Mughlai,500.0,Indian Rupees(Rs.),1,1,0,normal,4.0,green,Very Good,302,6.0
2300549,Mithas,India,Kanpur,"Plot no. 110, G-Block, Kanpur Kidwai Nagar, Kidwai Nagar, Kanpur",Kidwai Nagar,"Kidwai Nagar, Kanpur",80.3273903579,26.4256709832,Mithai,400.0,Indian Rupees(Rs.),1,1,1,normal,4.3,green,Very Good,337,4.8
2300299,Domino's Pizza,India,Kanpur,"Ground Floor, Shop 6 & 7, O Block, South X Mall, Kidwai Nagar Market, Kanpur",Kidwai Nagar Market,"Kidwai Nagar Market, Kanpur",80.33568,26.43796,Pizza,700.0,Indian Rupees(Rs.),1,0,0,normal,3.5,lightgreen,Good,1000,8.4
